create database test;
use database test;
create table test(id int, num float, num2 float unique, name char(10));
insert into test values(77322,197071.2809557,18082.8767234,sero);
insert into test values(77323,34848.8460435,-4847.4707778,cgxghqbc);
insert into test values(77324,72545.9682366,-24445.3092968,nac);
insert into test values(77325,274647.5558009,24374.5873340,puhkib);
insert into test values(77326,202208.1602222,6199.8520237,z);
insert into test values(77327,26597.5154915,-707.4320795,kravk);
insert into test values(77328,23417.1388595,-8332.7675309,mtfflwdm);
insert into test values(77329,-29499.5782295,-22764.2621169,xnt);
insert into test values(77330,81751.4792716,-17996.0052057,hpyqeh);
insert into test values(77331,37981.2999457,-8982.2963869,rj);
insert into test values(77332,175003.1589070,1700.4200491,uliuf);
insert into test values(77333,11973.8160999,-11820.2537737,egwmglme);
insert into test values(77334,193518.6387654,19063.0273444,pib);
insert into test values(77335,-55376.0040406,-38408.7293003,rcgpivi);
insert into test values(77336,246310.3479772,27748.4833567,bw);
insert into test values(77337,64598.6168885,5667.2947701,myzsj);
insert into test values(77338,530.9931564,-15290.0889284,oselcroo);
insert into test values(77339,69350.8992439,1062.4660332,zvke);
insert into test values(77340,-3449.9442367,-15890.4209285,jppodcr);
insert into test values(77341,63245.9646276,-17378.1264733,lr);
insert into test values(77342,101712.5444982,-13117.5806559,wlizfn);
insert into test values(77343,16705.9259368,-25690.0417745,g);
insert into test values(77344,184033.8551463,-4858.8377693,jhad);
insert into test values(77345,-17764.4749815,-35069.4357991,tkgvhqt);
insert into test values(77346,-40694.2036055,-35919.3890982,del);
insert into test values(77347,300197.6066346,26367.8875131,gyqyat);
insert into test values(77348,253257.7923925,12713.1636282,q);
insert into test values(77349,39903.7143892,-9222.6318874,bujj);
insert into test values(77350,-397.0959785,-7018.1803997,dxoudwvl);
insert into test values(77351,182319.2583414,5907.2230363,ort);
insert into test values(77352,107301.4100505,-16002.7458810,ythfeh);
insert into test values(77353,164730.3265666,10969.6518186,a);
insert into test values(77354,180329.8302268,-647.3117307,lprix);
insert into test values(77355,-11829.8408139,-10479.4078781,vjxbylev);
insert into test values(77356,80267.9594940,7589.1293625,ymk);
insert into test values(77357,288785.9839766,34745.5944311,igpeava);
insert into test values(77358,211620.3745799,18241.8632974,sa);
insert into test values(77359,69924.0917492,3319.4051256,vcihb);
insert into test values(77360,301815.8993687,26182.0754871,fwnacrgn);
insert into test values(77361,56316.0527158,-21878.9001380,qyts);
insert into test values(77362,274440.0476169,15560.3671008,styldcj);
insert into test values(77363,28553.5762097,-26884.8593370,cv);
insert into test values(77364,218327.5690822,5726.1883667,npqox);
insert into test values(77365,67763.9400904,-19176.1360454,p);
insert into test values(77366,237278.2375401,13906.8992631,albr);
insert into test values(77367,1324.3840072,-2053.7451127,knokzql);
insert into test values(77368,236873.8660941,9844.7534615,mi);
insert into test values(77369,657.9609645,-11772.2215685,xcznat);
insert into test values(77370,-20764.8163354,-20920.4576190,h);
insert into test values(77371,93160.4571222,9544.5005786,kysy);
insert into test values(77372,300886.2606170,34497.8082037,uaxjvwnk);
insert into test values(77373,69069.1453969,-5566.5879787,euc);
insert into test values(77374,132851.4117233,-14009.4665978,hxquwh);
insert into test values(77375,215790.2229861,17484.2266624,r);
insert into test values(77376,185656.5155317,-2995.0416866,ctaxy);
insert into test values(77377,289436.7979540,31009.1568795,engpykwu);
insert into test values(77378,225815.4355596,-5446.0366421,opt);
insert into test values(77379,6246.1085856,-14671.0678105,zjytsn);
insert into test values(77380,176925.9007375,8734.6900442,bm);
insert into test values(77381,75250.5892919,971.6434492,mgjet);
insert into test values(77382,278000.5169538,27522.1335973,wawourym);
insert into test values(77383,123760.1782541,-3765.6754019,zcb);
insert into test values(77384,227241.8548702,6859.8368648,jwhzvct);
insert into test values(77385,60159.6001327,5317.5496232,tz);
insert into test values(77386,223656.2398395,3379.7271140,wtzdx);
insert into test values(77387,266557.3180929,24035.2790822,gvfvyfiv);
insert into test values(77388,290539.4968823,32674.7250660,rpkg);
insert into test values(77389,279209.8284466,29386.0314108,trpyrid);
insert into test values(77390,202190.2524042,338.9194126,dl);
insert into test values(77391,26207.9648277,-9792.7179981,ooicst);
insert into test values(77392,30286.0627854,-14406.1702788,y);
insert into test values(77393,80121.8148750,-13397.3502707,bcbn);
insert into test values(77394,264890.2118189,10204.0546934,legxvwf);
insert into test values(77395,280909.2565018,23107.0215590,vyl);
insert into test values(77396,158401.4558725,-12016.1762867,yarioh);
insert into test values(77397,266850.1894005,23998.8156475,i);
insert into test values(77398,261083.4253858,22387.4041194,txjm);
insert into test values(77399,265675.7357860,32356.9467918,vroeqkot);
insert into test values(77400,112563.5572591,-16921.1340575,ftu);
insert into test values(77401,31794.8032352,-12679.2185013,qnhhsn);
insert into test values(77402,112023.6671388,-19453.2400592,s);
insert into test values(77403,80577.2592017,-1376.0956018,dksst);
insert into test values(77404,254191.8775207,28864.0479965,nexdmrql);
insert into test values(77405,10509.9702961,-15239.7404087,pgk);
insert into test values(77406,180033.9156467,-1841.8930902,aaqoncl);
insert into test values(77407,25475.0155600,-4188.1852546,kc);
insert into test values(77408,228982.9056290,1031.9952989,nwirp);
insert into test values(77409,242742.8549539,25375.4515650,xzokqfau);
insert into test values(77410,-47341.9669539,-30385.4773656,httu);
insert into test values(77411,232009.3784580,20685.2221236,kvynriv);
insert into test values(77412,167506.8405044,-9166.8867163,up);
insert into test values(77413,118575.0898398,4997.3857123,frrql);
insert into test values(77414,81346.6077327,-7890.6852319,h);
insert into test values(77415,133375.5676769,5369.5063667,sgbb);
insert into test values(77416,217682.2291455,1502.3160203,cipunwx);
insert into test values(77417,50729.8828043,-12585.3155689,ec);
insert into test values(77418,183951.5270108,-10022.8792697,pezxoh);
insert into test values(77419,-7174.7944495,-9634.9861004,z);
insert into test values(77420,248046.4525599,-554.2560115,cbsa);
insert into test values(77421,175511.1858460,-8018.7647893,mvxticgs);
insert into test values(77422,-683.7274025,-28409.4002638,wxd);
insert into test values(77423,57344.4290829,-10686.1078411,zrqwkn);
insert into test values(77424,163082.8142736,-12938.7713364,j);
insert into test values(77425,85903.9756371,-3723.8278175,unbhl);
insert into test values(77426,164076.9743406,-11505.5299396,wigsmrik);
insert into test values(77427,222349.5512496,13434.0293359,gkt);
insert into test values(77428,255837.6814794,28801.3245323,rezdnb);
insert into test values(77429,-9212.7889198,-13696.0220969,tg);
insert into test values(77430,234309.5830061,-1315.7350379,eajgh);
insert into test values(77431,218992.4320887,26724.5568089,ocxyifrt);
insert into test values(77432,53995.3837195,-26595.0851273,qxc);
insert into test values(77433,184800.4653155,11983.3713612,bzhcjin);
insert into test values(77434,199116.5490577,23037.1748128,lt);
insert into test values(77435,123901.6585628,2649.6393240,ovanl);
insert into test values(77436,132405.8446983,-1376.2248721,y);
insert into test values(77437,120330.1046595,-17573.1961875,ijkq);
insert into test values(77438,170484.3126221,-7198.1749524,lmyjfwp);
insert into test values(77439,16047.7946443,-22090.5424405,vg);
insert into test values(77440,275863.5967862,33687.7792352,giimgh);
insert into test values(77441,43878.1947228,-3119.6282658,i);
insert into test values(77442,-23779.4637237,-21935.1495185,tebp);
insert into test values(77443,222458.7922449,15328.8175767,dyghicy);
insert into test values(77444,211152.2651786,278.4828911,fbm);
insert into test values(77445,82894.3292208,-8692.8769234,qvrlkn);
insert into test values(77446,214142.1126696,-6424.2706050,a);
insert into test values(77447,157173.2349457,13850.0979222,drkw);
insert into test values(77448,140262.3238249,-10164.3509303,nlpgeqai);
insert into test values(77449,109097.0256471,1958.8541113,xnu);
insert into test values(77450,281385.7263152,30794.3765206,aihrgb);
insert into test values(77451,125614.4317050,-8167.7972934,k);
insert into test values(77452,239636.2679868,-3663.4643914,vesvh);
insert into test values(77453,128818.2241166,-13652.3349105,xgfnixjs);
insert into test values(77454,-59068.3627012,-38047.3473067,hal);
insert into test values(77455,137602.0939519,3282.8300587,sdqqbif);
insert into test values(77456,164422.6807731,13530.0776766,cx);
insert into test values(77457,129228.3058478,301.9029369,fzjbd);
insert into test values(77458,117386.0915359,-17137.8167240,ptomdllk);
insert into test values(77459,173583.7861129,1193.6759763,zntf);
insert into test values(77460,123276.6545111,-15899.8592672,cpzxfwg);
insert into test values(77461,-18632.2474472,-31597.1024813,mk);
insert into test values(77462,-47438.8998741,-37436.7111496,xmrag);
insert into test values(77463,94937.5990494,3394.7775973,z);
insert into test values(77464,29463.2444718,-3168.8471195,jicd);
insert into test values(77465,175250.4727938,6627.0412335,ucpwacq);
insert into test values(77466,189686.2355661,5134.2075934,we);
insert into test values(77467,108444.3425173,-6699.6067036,hzazcn);
insert into test values(77468,-59824.4582858,-40050.6639717,r);
insert into test values(77469,144136.1773596,-9091.5689349,tvsk);
insert into test values(77470,116445.6527024,-8824.4402320,epydeqsh);
insert into test values(77471,-4148.5968696,-9516.9943846,ord);
insert into test values(77472,306934.7205824,32787.5463544,rlqgyb);
insert into test values(77473,176673.7464101,-1653.3029345,b);
insert into test values(77474,311262.5921840,35698.4670442,mibjz);
insert into test values(77475,105003.5980119,-12311.1456284,okgcaxbr);
insert into test values(77476,152593.3240322,-9394.4061660,yeu);
insert into test values(77477,114033.2058800,-9584.7715978,jgzfbi);
insert into test values(77478,129728.2919621,4022.9219238,la);
insert into test values(77479,134557.0109349,-2044.5560493,wdkqv);
insert into test values(77480,93569.4742257,-15797.8922784,gxxbvldb);
insert into test values(77481,50528.3727482,-7715.1462747,irc);
insert into test values(77482,142397.1571144,17111.6149121,ttimxwy);
insert into test values(77483,12958.8475132,604.9551237,dn);
insert into test values(77484,24159.9050899,1922.4559698,gpapy);
insert into test values(77485,145987.5140836,9908.0972706,q);
insert into test values(77486,16429.4086061,-26109.8525902,amla);
insert into test values(77487,128052.4125762,-2073.4591715,dgylbci);
insert into test values(77488,154992.8013607,-4372.8347305,ni);
insert into test values(77489,133994.4110007,-4706.3188291,ycjwun);
insert into test values(77490,-8826.5764683,-33544.6993536,a);
insert into test values(77491,197390.2827686,9675.3623653,kzbz);
insert into test values(77492,180027.1771851,20454.5827118,vthswqk);
insert into test values(77493,207687.7946677,19158.7235730,xvm);
insert into test values(77494,7390.3717518,-5366.9881944,iprvyb);
insert into test values(77495,227735.2034862,4862.4893235,s);
insert into test values(77496,53262.1746658,5311.7601040,umky);
insert into test values(77497,81186.9671758,-10971.2165990,fopqsxtq);
insert into test values(77498,39342.2053413,-20869.2656781,piv);
insert into test values(77499,139583.2568159,-7591.4843591,skiuth);
insert into test values(77500,95044.8117102,-5482.8747580,ce);
insert into test values(77501,139883.7095804,-4392.2855966,mgsfv);
insert into test values(77502,69752.8970725,-14457.9480660,pbgpwlva);
insert into test values(77503,262368.1769265,20958.3747471,zvl);
insert into test values(77504,95161.7134702,8406.5114802,kxqaxwq);
insert into test values(77505,303369.9384813,31247.5711478,mr);
insert into test values(77506,29485.6515268,-425.4631061,xtjeq);
insert into test values(77507,58310.9813812,-17944.6175228,hnowrrxs);
insert into test values(77508,69681.5066081,-7343.6156415,jqup);
insert into test values(77509,80844.7991658,-10775.1148269,ukzztca);
insert into test values(77510,120309.5249644,-13878.6157656,em);
insert into test values(77511,177881.3871618,1981.2013140,hgsku);
insert into test values(77512,42232.2702482,-27027.8470563,r);
insert into test values(77513,250650.5812761,28442.0434661,bcco);
insert into test values(77514,132821.9762461,11753.1991374,exqgoqc);
insert into test values(77515,3542.4372571,-17294.2463012,oz);
insert into test values(77516,32939.2650590,-3374.8773939,ztajqt);
insert into test values(77517,278784.7820253,11375.7962324,b);
insert into test values(77518,40224.6915680,-17629.9042055,lptm);
insert into test values(77519,57372.3996342,-9629.9865630,wryfswlp);
insert into test values(77520,251180.3123124,7803.9911649,gmd);
insert into test values(77521,165133.3391610,-5598.1882742,jorilh);
insert into test values(77522,190257.1324579,9632.2572013,t);
insert into test values(77523,145210.4161996,-6740.0139515,dkbtn);
insert into test values(77524,45938.4351318,-13116.6817963,gehmolnz);
insert into test values(77525,149117.5164784,9484.4351286,qzu);
insert into test values(77526,38528.2372489,-6260.0683676,bbzppo);
insert into test values(77527,268684.0509333,21741.4532910,dv);
